"json_pointer","value_type","value","runtime_home","feeding_status","consumer_path","master_plan_effect"
"/upcoming/7/status","string","scheduled","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/7/note","string","Capitalised onto the HELOC balance — no cash leaves any chequing account. It is a real cost: the balance grows by this much and nothing repays it.","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/7/kind","string","noncash","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/8/due","string","2026-08-22","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/8/what","string","Fusion tryouts","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/8/amount","number","140","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/8/status","string","due","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/8/kind","string","commitment","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/8/note","string","Lands the day after the HELOC minimum","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/9/due","string","2026-08-26","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/9/what","string","Travel Visa minimum","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/9/amount","number","17","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/9/status","string","due","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/9/note","string","","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/10/due","string","2026-08-31","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/10/what","string","Amazon.ca Rewards Mastercard minimum","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/10/amount","number","158.27","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/10/status","string","due","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/10/note","string","MBNA. At minimums the issuer estimates 64 years 3 months to clear","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/11/due","string","2026-09-01","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/11/what","string","TD Cash Back Visa minimum","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/11/amount","number","762.36","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/11/status","string","due","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/11/note","string","Eleven times last month's $69.93, because going over the limit makes the excess immediately due. Under $5,000 before the 7th stops the $29 over-limit fee","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcomingNote","string","The tight moment is 12 August. Burrard ($623.00) falls two days before payday against $79.84 of spendable household cash — Chequing A, Chequing B and Savings — so on the household accounts alone it does not clear; the Plan page sizes the gap at $1,043.16 including the $500 buffer and shows what can cover it. The Fusion camp ($786.00) follows on the 16th, after payday. There is $1,415.98 of credit left across every facility combined, and $247.18 of that is already spoken for by pending charges...","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/commitments/heading","string","Big-ticket items already committed","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/note","string","Beyond the dates above. Kept here so they do not arrive as a surprise — sports commitments across August to December total about $4,349, roughly $870/month, against the $348/month youth lacrosse has actually averaged. That is two and a half times the established rate, and the funding record below shows $2,269.80 of past lacrosse cost went onto the HELOC at 4.90%.","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/0/what","string","Warriors Elite Academy","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/0/when","string","September 2026","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/0/amount","number","800","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/0/confidence","string","committed","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/0/note","string","Amount is the owner's figure, stated as ""about $800"", and not yet invoiced. The commitment itself is firm.","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/1/what","string","Fusion season fees","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/1/when","string","September – December 2026","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/1/amount","number","2000","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/1/confidence","string","committed","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/items/1/note","string","Tryouts are 22 August and selection is expected (owner-stated 9 Aug). Planned as roughly $500/month across four months rather than a lump sum, so it lands as a recurring cost, not a one-off.","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/0/m","string","September","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/0/amount","number","1300","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/0/note","string","Warriors $800 plus the first Fusion instalment","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/1/m","string","October","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/1/amount","number","500","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/1/note","string","Fusion","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/2/m","string","November","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/2/amount","number","500","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/2/note","string","Fusion","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/3/m","string","December","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/3/amount","number","500","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/schedule/3/note","string","Fusion","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/total","number","2800","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/commitments/totalNote","string","Both are treated as committed: the Fusion season is written in on the expectation of selection rather than held back as a maybe. September is the heavy month at $1,300, and it arrives alongside the TD Cash Back minimum. Amounts remain owner-stated rather than invoiced, so they are planning figures — and they stay out of the headline cash and debt tiles, which carry institution-verified amounts only.","data.json","stored/rendered but not master-plan input","Deep Dive commitment summary","no"
"/debts/0/id","string","mortgage","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/label","string","Mortgage","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/institution","string","TD","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/interestByEvent","boolean","true","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/principalShare","number","0.524","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/postedBalance","number","546026.58","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/pending","number","0","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/balance","number","546026.58","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/rate","number","3.64","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/rateBasis","string","TD Mortgage Prime − 0.96%","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/rateConvention","string","variable","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/structure","string","Amortising — 52.4% of each payment is principal","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/annualInterest","number","19441","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/payment","number","1600","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/interestTreatment","string","paid-in-payment","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/cashPayment","number","1600","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/frequency","string","Bi-weekly","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/nextDue","string","2026-08-14","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/limit","null","","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/confidence","string","verified","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/0/secured","boolean","true","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/id","string","heloc","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/label","string","HELOC","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/institution","string","TD","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/interestByEvent","boolean","true","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/postedBalance","number","201586.16","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/pending","number","0","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/balance","number","201586.16","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/rate","number","4.9","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/rateBasis","string","TD Prime + 0.45%","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/rateConvention","string","variable","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/structure","string","Interest-only revolving — never amortises","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/annualInterest","number","9877.72","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/payment","number","814.18","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/interestTreatment","string","capitalised","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/cashPayment","number","0","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/monthlyInterest","number","814.18","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/frequency","string","Monthly interest charge — not a payment","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/nextDue","string","2026-08-21","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/limit","number","202654","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/confidence","string","verified","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/secured","boolean","true","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/1/note","string","Interest is CAPITALISED onto this balance at month end, not paid from any chequing account. $814.18/month is therefore an economic cost and a balance increase, and $0.00 of household cash. The last three charges were $810.09, $787.58 and $814.18, each a debit on the HELOC itself with no matching chequing payment. cashPayment and monthlyInterest are the canonical split; every page derives its wording from interestTreatment and must not present this as a bill that gets paid.","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/id","string","triangle","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/label","string","Triangle Mastercard","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/institution","string","Canadian Tire","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/interestByEvent","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/secured","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/postedBalance","number","13497","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/pending","number","0","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/balance","number","13497","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/rate","number","21.99","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/rateBasis","string","Purchases 21.99% / cash 22.99%","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/rateConvention","string","card","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/structure","string","Revolving — 99.98% used","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/annualInterest","number","2880","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/payment","number","253.57","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/interestTreatment","string","paid","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/cashPayment","number","253.57","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/frequency","string","Monthly minimum","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/nextDue","string","2026-08-07","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/limit","number","13500","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/2/confidence","string","verified","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/id","string","cashback","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/label","string","TD Cash Back Visa","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/institution","string","TD","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/interestByEvent","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/secured","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/postedBalance","number","5612.43","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/pending","number","0","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/balance","number","5612.43","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/rate","number","26.99","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/rateBasis","string","Purchases 26.99% / cash 27.99%","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/rateConvention","string","card","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/structure","string","Revolving — $612 over its limit","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/annualInterest","number","1902.6","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/payment","number","762.36","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/interestTreatment","string","paid","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/cashPayment","number","762.36","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/frequency","string","Monthly minimum","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/nextDue","string","2026-09-01","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/limit","number","5000","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/3/confidence","string","verified","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/id","string","mbna","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/label","string","Amazon.ca Rewards Mastercard (MBNA)","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/institution","string","MBNA","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/interestByEvent","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/secured","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/postedBalance","number","7855.12","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/pending","number","82.05","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/balance","number","7855.12","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/rate","number","21.74","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/rateBasis","string","Purchases 21.74% / cash and transfers 22.99%","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/rateConvention","string","card","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/structure","string","Revolving — $0 to $7,855 in eight months; 99.2% used once pending is counted","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/annualInterest","number","1779.24","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/payment","number","158.27","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/interestTreatment","string","paid","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/cashPayment","number","158.27","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/frequency","string","Monthly minimum","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/nextDue","string","2026-08-31","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/limit","number","8000","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/confidence","string","verified","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/4/pendingNote","string","Read from the MBNA card page on 2026-08-09 and reconciled against the limit there: $8,000.00 - $7,855.12 - $82.05 = $62.83 available. Already incurred.","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/id","string","tdcc","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/label","string","TD credit card","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/institution","string","TD","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/interestByEvent","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/secured","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/postedBalance","number","1799.97","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/pending","number","0","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/balance","number","1799.97","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/rate","number","24.99","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/rateBasis","string","Penalty rate — normal would be 17.20%","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/rateConvention","string","card","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/structure","string","Revolving — dormant balance, no purchases","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/annualInterest","number","450","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/payment","number","94.03","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/interestTreatment","string","paid","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/cashPayment","number","94.03","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/frequency","string","Monthly minimum","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/nextDue","string","2026-08-17","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/limit","number","2000","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/5/confidence","string","verified","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/id","string","travelvisa","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/label","string","Travel Visa (business)","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/institution","string","TD","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/interestByEvent","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/secured","boolean","false","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/postedBalance","number","1078.31","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/pending","number","165.13","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/pendingNote","string","Four AMZN Mktp CA purchases dated 6-8 Aug 2026, read from the TD card page on 2026-08-09. Already incurred - not a forecast of future spending.","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/balance","number","1078.31","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/rate","number","19.99","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/rateBasis","string","Purchases 19.99% / cash 22.99%","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/rateConvention","string","card","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/structure","string","Revolving — over its limit once pending settles","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/annualInterest","number","215.55","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/payment","number","17","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/interestTreatment","string","paid","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/cashPayment","number","17","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/frequency","string","Monthly minimum","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/nextDue","string","2026-08-26","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/limit","number","1100","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/confidence","string","verified","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debts/6/note","string","$165.13 of pending charges takes the effective balance to $1,243.44 against a $1,100 limit — $143.44 over. The posted balance alone still reads under the limit, which is why the pending figure is modelled rather than left in prose.","data.json","load-bearing engine input","public/forecast.js payoff/debt projection + pages","yes"
"/debtsNote","string","Affirm/Flexiti is gone: owner-confirmed paid off and closed, $2,654.28 across the window. Every card balance here was read from the institution on 9 August. The Cash Back Visa's $158.55 interest charge is no longer an open question — it is 26.99% on the average daily balance, not on the closing balance, and the two are far apart on a card that is paid down and run back up. See the reconciliation under Money in and out.","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/utilisationNote","string","Derived from the debt records plus the Chequing B overdraft — there is no second list of balances to drift. The Cash Back Visa is at 112.2%, $612.43 beyond its $5,000 limit even after the 9 August payment, with the $29.00 over-limit fee accruing until it is back under; TD's own page shows $70.00 available, which is the payment credited as headroom rather than real room. The Travel Visa is the smallest facility in the household at $1,100.00 and $165.13 of pending charges take it $143.44 over, ...","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/assets/0/label","string","DEBT&PAYMENTS chequing","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/0/value","number","2691.85","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/1/label","string","Chequing A","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/1/value","number","506.98","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/2/label","string","Chequing B","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/2/value","number","-517.72","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/3/label","string","Savings","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/3/value","number","90.58","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/3/class","string","spendable","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/4/label","string","SAVINGS-DONT TOUCH","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/4/value","number","74.2","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/5/label","string","Wise (two US spending accounts)","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/5/value","number","205.92","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/6/label","string","Silver — 100 oz [ESTIMATE]","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/6/value","number","8847","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/7/label","string","RESP (education-restricted)","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/7/value","number","31555.85","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/8/label","string","TFSA, US TFSA, two mutual funds","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assets/8/value","number","0","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/assetsNote","string","Read from TD on 9 August, after the $300 Triangle payment and the $70 Cash Back payment both left Chequing A. SAVINGS-DONT TOUCH is a staging account rather than savings — money arrives and leaves within days, and it earned $0.11 over 18 months. The Wise figure is $83.84 CAD plus $86.82 USD, converted at the 0.7112 rate actually paid rather than a spot rate, and is calculated from the transaction ledger rather than read off Wise. The silver is 100 oz, owner-stated 10 August 2026, valued at th...","data.json","stored/rendered but not master-plan input","Records display","no"
"/netWorth/assets","number","43454.66","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/netWorth/debts","number","777455.57","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/netWorth/financialAccountsOnly","number","-734000.91","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/netWorth/caveat","string","Household net worth is now estimable. At the owner's estimate of $1.1m–$1.4m for the home, it is roughly $366,000 to $666,000 [ESTIMATE] — the financial accounts above, plus the home, less all debt. The range rose by about $8,800 when the silver was added on 10 August. Loan-to-value on the mortgage and HELOC together ($747,612.74) is 68% at the low end and 53% at the high end, both comfortably under the 80% that matters at the May 2027 renewal. This is an owner's estimate, not an appraisal, a...","data.json","stored/rendered but not master-plan input","Records balance sheet","no"
"/helocHistory/0/m","string","Feb 25","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/0/v","number","190627.78","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/1/m","string","Mar","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/1/v","number","189375.85","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/2/m","string","Apr","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
